idx,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,PINCP,RAC1P
1771,34.0,1.0,16.0,5.0,6050.0,2.0,2.0,40.0,1.0,0,0
1772,35.0,2.0,21.0,4.0,3255.0,2.0,0.0,30.0,2.0,1,1
1773,31.0,1.0,20.0,1.0,5700.0,26.0,0.0,45.0,1.0,1,1
1774,29.0,5.0,18.0,1.0,3600.0,26.0,1.0,40.0,2.0,0,1
1775,38.0,4.0,19.0,1.0,2010.0,2.0,10.0,38.0,1.0,1,0
1776,54.0,1.0,19.0,1.0,9620.0,233.0,0.0,70.0,1.0,0,0
1777,25.0,1.0,19.0,1.0,9130.0,233.0,2.0,70.0,1.0,1,0
1778,21.0,1.0,16.0,5.0,4720.0,233.0,2.0,40.0,2.0,0,0
1779,31.0,1.0,21.0,1.0,8140.0,2.0,0.0,60.0,1.0,0,1
1780,23.0,5.0,19.0,4.0,5000.0,8.0,0.0,50.0,1.0,0,1
1781,59.0,1.0,19.0,1.0,3600.0,6.0,0.0,15.0,2.0,0,1
1782,49.0,3.0,16.0,3.0,3930.0,303.0,0.0,40.0,1.0,1,0
1783,51.0,6.0,16.0,1.0,6320.0,2.0,0.0,65.0,1.0,1,1
1784,37.0,1.0,19.0,1.0,430.0,233.0,1.0,84.0,2.0,1,0
1785,39.0,1.0,19.0,1.0,4010.0,6.0,0.0,55.0,1.0,1,0
1786,36.0,1.0,21.0,1.0,630.0,12.0,0.0,4.0,2.0,0,0
1787,38.0,1.0,21.0,1.0,10.0,2.0,1.0,40.0,2.0,1,1
1788,55.0,3.0,16.0,1.0,6260.0,2.0,0.0,40.0,1.0,0,0
1789,25.0,2.0,19.0,5.0,2000.0,2.0,0.0,40.0,2.0,0,0
1790,28.0,2.0,19.0,5.0,2016.0,2.0,13.0,40.0,1.0,0,0
1791,26.0,5.0,16.0,1.0,5800.0,39.0,0.0,60.0,1.0,0,1
1792,50.0,7.0,17.0,1.0,6420.0,41.0,0.0,60.0,1.0,1,1
1793,18.0,1.0,14.0,5.0,6420.0,2.0,2.0,40.0,1.0,0,1
1794,26.0,1.0,19.0,5.0,8140.0,2.0,0.0,72.0,1.0,0,0
1795,30.0,2.0,18.0,5.0,5860.0,2.0,13.0,40.0,2.0,0,0
1796,64.0,5.0,20.0,1.0,7340.0,48.0,0.0,40.0,1.0,1,0
1797,51.0,5.0,21.0,5.0,5000.0,53.0,0.0,40.0,2.0,1,1
1798,26.0,3.0,16.0,5.0,2340.0,2.0,0.0,40.0,1.0,0,0
1799,37.0,1.0,18.0,3.0,9610.0,363.0,13.0,65.0,2.0,0,0
1800,44.0,4.0,22.0,1.0,2540.0,55.0,0.0,18.0,2.0,0,1
1801,48.0,2.0,22.0,1.0,2040.0,55.0,1.0,50.0,1.0,0,1
1802,39.0,2.0,22.0,1.0,2040.0,41.0,0.0,50.0,1.0,1,1
1803,37.0,1.0,23.0,1.0,3258.0,18.0,1.0,24.0,2.0,1,1
1804,33.0,1.0,18.0,5.0,5860.0,32.0,0.0,55.0,2.0,0,1
1805,62.0,1.0,16.0,1.0,8255.0,233.0,1.0,40.0,1.0,1,0
1806,45.0,2.0,17.0,1.0,4040.0,2.0,0.0,40.0,2.0,0,1
1807,46.0,5.0,16.0,1.0,8600.0,6.0,1.0,40.0,1.0,1,1
1808,24.0,1.0,16.0,5.0,5550.0,2.0,2.0,40.0,1.0,0,0
1809,32.0,1.0,21.0,1.0,4720.0,233.0,0.0,60.0,1.0,0,0
1810,52.0,1.0,16.0,4.0,7800.0,233.0,6.0,40.0,2.0,0,0
1811,57.0,2.0,20.0,1.0,350.0,30.0,0.0,30.0,2.0,0,1
1812,56.0,7.0,19.0,1.0,6100.0,6.0,1.0,99.0,1.0,1,1
1813,68.0,1.0,20.0,1.0,6260.0,2.0,0.0,84.0,1.0,1,0
1814,60.0,6.0,14.0,1.0,3600.0,2.0,1.0,10.0,2.0,0,0
1815,62.0,3.0,16.0,1.0,2540.0,2.0,1.0,24.0,2.0,0,0
1816,64.0,4.0,22.0,1.0,1530.0,20.0,0.0,37.0,1.0,1,1
1817,27.0,1.0,21.0,1.0,4840.0,53.0,0.0,36.0,2.0,0,1
1818,28.0,6.0,12.0,1.0,4710.0,53.0,1.0,45.0,1.0,0,1
1819,46.0,2.0,21.0,1.0,136.0,19.0,0.0,50.0,2.0,1,1
1820,47.0,2.0,21.0,1.0,2310.0,18.0,1.0,40.0,1.0,1,1
1821,20.0,2.0,20.0,5.0,2540.0,35.0,2.0,30.0,2.0,0,1
1822,41.0,5.0,20.0,5.0,3645.0,2.0,0.0,99.0,2.0,1,0
1823,21.0,3.0,16.0,5.0,4220.0,2.0,2.0,7.0,1.0,0,0
1824,62.0,1.0,21.0,1.0,3255.0,24.0,0.0,15.0,2.0,0,1
1825,62.0,1.0,23.0,1.0,350.0,25.0,1.0,60.0,1.0,1,1
1826,27.0,2.0,21.0,5.0,5120.0,217.0,3.0,40.0,2.0,0,0
1827,54.0,3.0,16.0,3.0,430.0,2.0,0.0,35.0,2.0,0,0
1828,71.0,1.0,19.0,3.0,4700.0,2.0,0.0,30.0,2.0,0,0
1829,59.0,1.0,19.0,2.0,4620.0,2.0,0.0,40.0,2.0,0,0
1830,52.0,1.0,16.0,2.0,2740.0,2.0,11.0,10.0,2.0,0,0
1831,34.0,1.0,16.0,5.0,3540.0,2.0,11.0,40.0,1.0,0,0
1832,30.0,1.0,19.0,5.0,2720.0,53.0,0.0,65.0,2.0,1,1
1833,19.0,1.0,18.0,5.0,4720.0,2.0,5.0,40.0,2.0,0,1
1834,44.0,4.0,21.0,1.0,3800.0,34.0,0.0,84.0,1.0,1,1
1835,45.0,5.0,19.0,1.0,1965.0,4.0,1.0,40.0,2.0,1,1
1836,56.0,3.0,11.0,5.0,7210.0,217.0,0.0,40.0,1.0,1,0
1837,62.0,4.0,22.0,2.0,2540.0,24.0,0.0,35.0,2.0,0,1
1838,28.0,4.0,16.0,1.0,3600.0,2.0,7.0,40.0,2.0,0,0
1839,58.0,1.0,21.0,1.0,220.0,42.0,1.0,20.0,1.0,0,1
1840,20.0,2.0,19.0,1.0,3245.0,2.0,0.0,40.0,2.0,0,0
1841,28.0,1.0,16.0,1.0,6320.0,39.0,1.0,55.0,1.0,1,0
1842,21.0,1.0,16.0,5.0,4020.0,2.0,0.0,30.0,2.0,0,0
1843,25.0,6.0,14.0,5.0,8140.0,2.0,13.0,40.0,1.0,0,1
1844,33.0,2.0,22.0,1.0,630.0,2.0,0.0,85.0,1.0,1,1
1845,31.0,6.0,22.0,1.0,2200.0,27.0,1.0,40.0,2.0,1,1
1846,52.0,1.0,17.0,5.0,9360.0,2.0,2.0,35.0,1.0,0,0
1847,31.0,3.0,16.0,5.0,5700.0,2.0,0.0,38.0,2.0,0,0
1848,21.0,3.0,16.0,5.0,4610.0,2.0,5.0,4.0,2.0,0,0
1849,26.0,3.0,16.0,5.0,2540.0,2.0,15.0,38.0,1.0,0,0
1850,35.0,4.0,16.0,5.0,3850.0,2.0,2.0,40.0,1.0,0,0
1851,30.0,1.0,15.0,1.0,4720.0,2.0,2.0,40.0,2.0,0,0
1852,23.0,1.0,14.0,5.0,4720.0,2.0,2.0,40.0,2.0,0,0
1853,18.0,4.0,16.0,5.0,2540.0,2.0,2.0,40.0,2.0,0,0
1854,29.0,1.0,16.0,5.0,7850.0,6.0,0.0,50.0,2.0,0,1
1855,62.0,7.0,23.0,1.0,120.0,165.0,0.0,35.0,1.0,1,1
1856,62.0,6.0,19.0,1.0,3600.0,18.0,0.0,10.0,2.0,0,1
1857,64.0,1.0,22.0,1.0,8710.0,2.0,1.0,40.0,1.0,0,1
1858,61.0,1.0,16.0,3.0,9130.0,41.0,0.0,40.0,2.0,0,1
1859,60.0,1.0,18.0,1.0,5600.0,36.0,0.0,42.0,2.0,1,1
1860,62.0,7.0,16.0,1.0,310.0,8.0,1.0,40.0,1.0,1,1
1861,56.0,2.0,16.0,1.0,4060.0,2.0,1.0,35.0,2.0,0,0
1862,31.0,2.0,16.0,5.0,6230.0,2.0,2.0,48.0,1.0,0,0
1863,26.0,3.0,13.0,1.0,4400.0,2.0,9.0,9.0,2.0,0,0
1864,25.0,3.0,22.0,1.0,2320.0,6.0,0.0,40.0,1.0,1,1
1865,25.0,3.0,21.0,1.0,2310.0,30.0,1.0,40.0,2.0,1,1
1866,61.0,2.0,19.0,5.0,5700.0,2.0,0.0,40.0,2.0,1,0
1867,27.0,1.0,17.0,1.0,4700.0,29.0,0.0,40.0,1.0,0,1
1868,26.0,1.0,16.0,1.0,3647.0,48.0,1.0,8.0,2.0,0,1
1869,70.0,3.0,9.0,1.0,2540.0,2.0,1.0,40.0,2.0,1,0
1870,35.0,4.0,16.0,2.0,3740.0,2.0,2.0,99.0,1.0,0,0
1871,60.0,2.0,22.0,3.0,2310.0,36.0,0.0,40.0,2.0,0,1
1872,58.0,2.0,21.0,3.0,420.0,42.0,0.0,50.0,2.0,1,1
1873,44.0,1.0,18.0,5.0,3630.0,47.0,0.0,30.0,1.0,1,1
1874,52.0,4.0,16.0,3.0,5165.0,55.0,0.0,50.0,2.0,1,1
1875,52.0,1.0,21.0,5.0,2830.0,41.0,0.0,40.0,2.0,1,1
1876,33.0,3.0,19.0,5.0,9140.0,2.0,0.0,38.0,2.0,0,0
1877,32.0,3.0,19.0,5.0,4020.0,2.0,13.0,30.0,1.0,0,0
1878,45.0,3.0,17.0,1.0,6320.0,2.0,0.0,4.0,1.0,0,0
1879,53.0,2.0,18.0,3.0,6230.0,2.0,0.0,30.0,1.0,0,0
1880,32.0,1.0,16.0,5.0,5620.0,2.0,2.0,20.0,1.0,0,0
1881,31.0,4.0,16.0,5.0,2540.0,2.0,2.0,40.0,2.0,0,0
1882,50.0,1.0,17.0,3.0,3930.0,41.0,0.0,84.0,1.0,0,1
1883,75.0,1.0,21.0,1.0,3255.0,16.0,0.0,36.0,2.0,1,1
1884,46.0,6.0,19.0,3.0,7320.0,2.0,0.0,40.0,1.0,0,1
1885,39.0,2.0,20.0,3.0,4760.0,217.0,0.0,40.0,2.0,1,0
1886,40.0,5.0,21.0,3.0,3255.0,33.0,15.0,50.0,2.0,0,1
1887,52.0,5.0,19.0,1.0,3500.0,2.0,0.0,45.0,2.0,1,0
1888,48.0,3.0,16.0,1.0,3720.0,53.0,1.0,40.0,1.0,1,1
1889,53.0,6.0,16.0,3.0,6100.0,53.0,0.0,60.0,2.0,0,0
1890,34.0,1.0,17.0,1.0,4760.0,2.0,0.0,30.0,2.0,0,0
1891,38.0,3.0,16.0,1.0,430.0,2.0,1.0,40.0,1.0,1,0
1892,59.0,3.0,18.0,3.0,4600.0,2.0,0.0,30.0,1.0,0,0
1893,59.0,1.0,22.0,1.0,430.0,2.0,0.0,60.0,1.0,1,1
1894,39.0,1.0,19.0,5.0,6940.0,53.0,2.0,60.0,1.0,1,1
1895,31.0,1.0,16.0,5.0,9620.0,42.0,2.0,56.0,1.0,0,0
1896,56.0,4.0,18.0,1.0,4220.0,39.0,0.0,40.0,1.0,1,1
1897,56.0,4.0,21.0,1.0,2320.0,2.0,1.0,30.0,2.0,0,0
1898,26.0,3.0,14.0,5.0,4430.0,2.0,2.0,6.0,1.0,0,0
1899,68.0,1.0,21.0,5.0,4760.0,6.0,0.0,40.0,1.0,1,1
1900,55.0,3.0,16.0,1.0,5810.0,12.0,0.0,40.0,2.0,1,0
1901,63.0,1.0,18.0,1.0,3255.0,24.0,1.0,50.0,1.0,1,1
1902,31.0,3.0,16.0,5.0,9620.0,2.0,11.0,30.0,1.0,0,0
1903,39.0,1.0,17.0,5.0,9620.0,2.0,0.0,8.0,2.0,0,0
1904,52.0,5.0,21.0,3.0,700.0,36.0,0.0,40.0,2.0,0,0
1905,28.0,2.0,22.0,5.0,430.0,1.0,2.0,50.0,2.0,0,0
1906,27.0,1.0,17.0,5.0,4710.0,2.0,0.0,25.0,2.0,0,1
1907,26.0,1.0,17.0,5.0,4020.0,2.0,13.0,38.0,1.0,0,1
1908,24.0,4.0,19.0,5.0,4020.0,2.0,7.0,28.0,2.0,0,0
1909,20.0,1.0,18.0,5.0,5620.0,2.0,15.0,20.0,1.0,0,0
1910,40.0,1.0,21.0,1.0,3255.0,21.0,0.0,36.0,2.0,1,1
1911,40.0,5.0,18.0,1.0,430.0,19.0,1.0,40.0,1.0,1,1
1912,52.0,3.0,18.0,4.0,5000.0,2.0,0.0,40.0,1.0,1,0
1913,62.0,7.0,16.0,1.0,5120.0,2.0,0.0,60.0,2.0,0,0
1914,64.0,6.0,19.0,1.0,6100.0,2.0,1.0,60.0,1.0,0,0
1915,22.0,1.0,19.0,5.0,9620.0,40.0,0.0,40.0,1.0,0,1
1916,22.0,1.0,19.0,5.0,20.0,2.0,13.0,35.0,2.0,0,1
1917,62.0,2.0,21.0,1.0,2010.0,34.0,0.0,45.0,2.0,1,1
1918,61.0,6.0,21.0,1.0,4850.0,41.0,1.0,32.0,1.0,1,1
1919,60.0,3.0,6.0,1.0,4220.0,2.0,1.0,8.0,2.0,0,0
1920,26.0,3.0,11.0,5.0,4220.0,2.0,2.0,20.0,1.0,0,0
1921,62.0,5.0,22.0,1.0,300.0,17.0,0.0,50.0,1.0,1,1
1922,58.0,4.0,22.0,1.0,5940.0,17.0,1.0,10.0,2.0,0,1
1923,56.0,2.0,20.0,5.0,137.0,2.0,0.0,50.0,1.0,1,1
1924,24.0,2.0,4.0,5.0,4830.0,2.0,0.0,40.0,2.0,0,0
1925,31.0,6.0,16.0,5.0,6100.0,2.0,2.0,40.0,1.0,0,0
1926,35.0,1.0,16.0,5.0,7240.0,53.0,0.0,35.0,1.0,0,1
1927,37.0,1.0,16.0,5.0,2900.0,139.0,12.0,40.0,1.0,0,0
1928,60.0,6.0,16.0,3.0,6240.0,4.0,0.0,40.0,1.0,0,1
1929,59.0,3.0,16.0,4.0,5000.0,2.0,0.0,25.0,1.0,0,0
1930,25.0,1.0,13.0,5.0,5410.0,2.0,3.0,30.0,1.0,0,0
1931,49.0,4.0,17.0,3.0,3800.0,2.0,13.0,45.0,2.0,0,0
1932,32.0,1.0,21.0,1.0,10.0,163.0,0.0,45.0,1.0,1,1
1933,30.0,1.0,21.0,1.0,430.0,164.0,1.0,35.0,2.0,1,1
1934,26.0,2.0,21.0,5.0,350.0,13.0,5.0,40.0,2.0,0,1
1935,26.0,1.0,21.0,5.0,4965.0,163.0,5.0,20.0,1.0,0,1
1936,19.0,1.0,19.0,5.0,1010.0,163.0,5.0,25.0,1.0,0,1
1937,24.0,6.0,22.0,5.0,4600.0,164.0,15.0,45.0,2.0,0,1
1938,30.0,1.0,19.0,5.0,5410.0,56.0,0.0,40.0,1.0,0,1
1939,54.0,3.0,20.0,3.0,5120.0,6.0,12.0,40.0,2.0,1,1
1940,48.0,1.0,16.0,3.0,5410.0,6.0,12.0,40.0,1.0,0,1
1941,35.0,4.0,22.0,1.0,230.0,48.0,0.0,50.0,2.0,1,1
1942,32.0,4.0,20.0,1.0,4220.0,2.0,1.0,50.0,1.0,0,1
1943,35.0,1.0,18.0,1.0,4220.0,41.0,0.0,3.0,2.0,0,1
1944,40.0,1.0,19.0,1.0,4220.0,41.0,1.0,25.0,1.0,0,1
1945,30.0,1.0,19.0,5.0,4020.0,6.0,0.0,40.0,1.0,1,1
1946,29.0,2.0,20.0,5.0,4110.0,6.0,11.0,40.0,2.0,0,1
1947,47.0,6.0,21.0,3.0,220.0,30.0,0.0,40.0,1.0,1,1
1948,62.0,6.0,21.0,1.0,2825.0,301.0,1.0,40.0,1.0,1,1
1949,71.0,6.0,19.0,3.0,430.0,8.0,0.0,72.0,1.0,1,1
1950,62.0,1.0,16.0,5.0,4030.0,2.0,0.0,40.0,1.0,1,0
1951,48.0,1.0,20.0,1.0,4700.0,2.0,0.0,45.0,1.0,1,1
1952,46.0,3.0,16.0,1.0,5120.0,41.0,1.0,40.0,2.0,1,1
1953,24.0,3.0,21.0,5.0,5000.0,2.0,2.0,40.0,2.0,1,1
1954,25.0,1.0,21.0,5.0,9600.0,20.0,10.0,40.0,1.0,1,1
1955,36.0,7.0,18.0,1.0,4920.0,223.0,0.0,1.0,2.0,0,0
1956,39.0,3.0,16.0,1.0,10.0,2.0,0.0,30.0,1.0,0,0
1957,38.0,2.0,18.0,1.0,2300.0,2.0,1.0,30.0,2.0,0,0
1958,38.0,3.0,21.0,1.0,3850.0,55.0,0.0,52.0,1.0,0,1
1959,26.0,3.0,20.0,1.0,2430.0,17.0,1.0,40.0,2.0,0,1
1960,73.0,7.0,19.0,1.0,6100.0,31.0,0.0,99.0,1.0,1,1
1961,72.0,8.0,21.0,1.0,5120.0,2.0,1.0,55.0,2.0,0,1
1962,44.0,6.0,16.0,5.0,6260.0,34.0,0.0,60.0,1.0,0,0
1963,25.0,3.0,16.0,5.0,7630.0,2.0,0.0,30.0,1.0,0,0
1964,21.0,5.0,16.0,5.0,4700.0,2.0,12.0,15.0,2.0,0,0
1965,42.0,5.0,21.0,1.0,3800.0,17.0,0.0,40.0,1.0,1,1
1966,20.0,1.0,16.0,5.0,4430.0,110.0,2.0,30.0,2.0,0,1
1967,52.0,4.0,16.0,1.0,4220.0,2.0,0.0,37.0,1.0,0,0
1968,38.0,4.0,16.0,1.0,2540.0,2.0,1.0,10.0,2.0,0,0
1969,20.0,3.0,19.0,5.0,5860.0,2.0,2.0,20.0,1.0,0,0
1970,59.0,1.0,16.0,1.0,6230.0,34.0,0.0,40.0,1.0,1,1
1971,26.0,1.0,16.0,5.0,6260.0,45.0,2.0,60.0,1.0,0,1
1972,40.0,2.0,19.0,1.0,3600.0,2.0,0.0,40.0,1.0,0,0
1973,56.0,5.0,20.0,1.0,8140.0,6.0,0.0,40.0,1.0,1,1
1974,37.0,1.0,20.0,1.0,6420.0,41.0,0.0,20.0,2.0,0,1
1975,37.0,1.0,21.0,1.0,20.0,2.0,1.0,42.0,1.0,1,1
1976,60.0,6.0,16.0,3.0,4230.0,36.0,0.0,6.0,2.0,0,1
1977,60.0,1.0,16.0,1.0,9030.0,36.0,11.0,60.0,1.0,1,1
1978,35.0,1.0,19.0,1.0,3645.0,33.0,0.0,40.0,2.0,0,1
1979,34.0,1.0,20.0,1.0,1107.0,110.0,1.0,40.0,1.0,0,1
1980,57.0,4.0,19.0,5.0,4020.0,6.0,0.0,84.0,1.0,0,0
1981,39.0,3.0,16.0,3.0,3940.0,462.0,12.0,40.0,1.0,0,0
1982,66.0,6.0,21.0,3.0,3255.0,8.0,0.0,42.0,2.0,0,1
1983,60.0,5.0,16.0,3.0,5700.0,60.0,11.0,40.0,2.0,0,0
1984,34.0,1.0,19.0,1.0,20.0,2.0,0.0,25.0,1.0,0,0
1985,35.0,1.0,16.0,1.0,5620.0,2.0,1.0,30.0,2.0,0,0
1986,68.0,6.0,16.0,1.0,4510.0,39.0,0.0,40.0,1.0,0,1
1987,68.0,1.0,16.0,1.0,1965.0,39.0,1.0,40.0,2.0,1,1
1988,55.0,6.0,20.0,1.0,110.0,39.0,0.0,65.0,1.0,1,1
1989,44.0,1.0,22.0,1.0,4710.0,6.0,1.0,44.0,2.0,1,0
1990,23.0,3.0,18.0,5.0,5400.0,2.0,4.0,40.0,2.0,0,0
1991,69.0,6.0,19.0,3.0,4920.0,515.0,0.0,40.0,2.0,0,1
1992,33.0,6.0,19.0,5.0,9140.0,2.0,0.0,55.0,1.0,0,0
1993,41.0,5.0,21.0,1.0,60.0,19.0,0.0,40.0,2.0,1,1
1994,45.0,1.0,22.0,1.0,1020.0,55.0,1.0,40.0,1.0,1,1
1995,51.0,2.0,16.0,1.0,5250.0,2.0,0.0,37.0,2.0,1,0
1996,54.0,6.0,16.0,1.0,9300.0,2.0,1.0,40.0,1.0,0,0
1997,34.0,2.0,16.0,5.0,5620.0,2.0,2.0,40.0,1.0,0,0
1998,25.0,2.0,18.0,5.0,4220.0,2.0,2.0,21.0,1.0,0,0
1999,37.0,1.0,21.0,5.0,710.0,55.0,0.0,40.0,1.0,1,1
2000,50.0,4.0,20.0,1.0,5700.0,2.0,0.0,40.0,2.0,1,1
2001,51.0,1.0,20.0,1.0,430.0,6.0,1.0,50.0,1.0,1,1
2002,28.0,1.0,20.0,5.0,9620.0,2.0,2.0,35.0,1.0,0,1
2003,24.0,2.0,21.0,5.0,725.0,2.0,2.0,20.0,1.0,0,1
2004,62.0,1.0,18.0,2.0,5400.0,41.0,0.0,24.0,2.0,0,1
2005,34.0,4.0,19.0,1.0,3800.0,2.0,0.0,84.0,1.0,1,1
2006,33.0,1.0,18.0,1.0,5400.0,6.0,1.0,40.0,2.0,0,1
2007,50.0,2.0,22.0,5.0,2010.0,55.0,0.0,40.0,2.0,1,1
2008,56.0,4.0,19.0,3.0,5110.0,53.0,12.0,40.0,2.0,0,1
2009,19.0,1.0,18.0,5.0,4760.0,2.0,0.0,25.0,2.0,0,0
2010,31.0,1.0,16.0,3.0,4250.0,2.0,15.0,30.0,1.0,0,1
2011,48.0,7.0,20.0,5.0,2040.0,217.0,0.0,40.0,2.0,0,0
2012,22.0,4.0,16.0,5.0,2720.0,2.0,7.0,3.0,1.0,0,0
2013,45.0,7.0,21.0,1.0,100.0,26.0,0.0,20.0,2.0,0,1
2014,48.0,7.0,24.0,1.0,3060.0,26.0,1.0,40.0,1.0,1,1
2015,18.0,7.0,16.0,5.0,5400.0,37.0,2.0,16.0,2.0,0,1
2016,39.0,2.0,16.0,1.0,1006.0,2.0,1.0,40.0,2.0,1,1
2017,57.0,3.0,22.0,1.0,2320.0,53.0,0.0,40.0,1.0,1,1
2018,55.0,3.0,21.0,1.0,2320.0,4.0,1.0,20.0,2.0,0,1
2019,40.0,8.0,22.0,1.0,230.0,421.0,9.0,60.0,1.0,0,0
2020,52.0,7.0,19.0,1.0,9140.0,32.0,0.0,50.0,1.0,1,0
2021,45.0,4.0,21.0,1.0,5700.0,25.0,1.0,50.0,2.0,0,0
2022,70.0,3.0,21.0,1.0,5320.0,27.0,0.0,30.0,2.0,0,1
2023,32.0,1.0,20.0,5.0,5160.0,2.0,0.0,40.0,2.0,1,1
2024,36.0,1.0,19.0,5.0,7200.0,49.0,2.0,40.0,1.0,1,1
2025,50.0,5.0,24.0,1.0,1610.0,4.0,0.0,45.0,1.0,1,1
2026,21.0,4.0,22.0,5.0,2320.0,26.0,2.0,60.0,2.0,1,1
2027,30.0,6.0,16.0,3.0,6240.0,6.0,0.0,80.0,1.0,0,1
2028,25.0,1.0,16.0,5.0,5240.0,2.0,12.0,56.0,1.0,0,1
2029,68.0,1.0,22.0,3.0,3220.0,56.0,0.0,40.0,2.0,0,1
2030,27.0,1.0,20.0,5.0,5610.0,48.0,0.0,65.0,2.0,0,0
2031,54.0,4.0,22.0,1.0,10.0,2.0,0.0,65.0,1.0,1,1
2032,48.0,3.0,18.0,1.0,420.0,2.0,1.0,40.0,2.0,0,0
2033,26.0,1.0,16.0,5.0,5700.0,60.0,0.0,40.0,2.0,0,0
2034,24.0,1.0,20.0,5.0,5620.0,60.0,13.0,40.0,1.0,0,0
2035,58.0,1.0,23.0,3.0,7540.0,17.0,2.0,40.0,1.0,0,1
2036,35.0,3.0,17.0,4.0,430.0,2.0,0.0,35.0,2.0,0,0
2037,44.0,4.0,16.0,4.0,4220.0,2.0,13.0,30.0,1.0,0,0
2038,37.0,3.0,21.0,1.0,2540.0,53.0,0.0,19.0,2.0,0,1
2039,41.0,1.0,21.0,1.0,2630.0,17.0,1.0,40.0,1.0,1,1
2040,45.0,1.0,19.0,1.0,220.0,6.0,0.0,60.0,1.0,1,1
2041,17.0,1.0,13.0,5.0,4030.0,2.0,2.0,30.0,2.0,0,1
2042,28.0,1.0,21.0,5.0,4220.0,17.0,0.0,3.0,2.0,0,1
2043,39.0,3.0,21.0,3.0,2320.0,49.0,12.0,40.0,2.0,1,1
2044,25.0,2.0,22.0,5.0,2000.0,6.0,12.0,40.0,2.0,0,0
2045,23.0,2.0,21.0,5.0,2200.0,2.0,12.0,30.0,2.0,0,1
2046,54.0,1.0,21.0,3.0,350.0,19.0,0.0,50.0,1.0,1,1
2047,26.0,1.0,20.0,5.0,7800.0,47.0,2.0,20.0,2.0,0,1
2048,20.0,1.0,19.0,5.0,2010.0,47.0,2.0,40.0,2.0,0,1
2049,74.0,6.0,7.0,1.0,4710.0,303.0,0.0,25.0,1.0,1,0
2050,65.0,6.0,20.0,1.0,4700.0,41.0,1.0,24.0,2.0,0,1
2051,71.0,8.0,20.0,1.0,6050.0,39.0,1.0,8.0,2.0,0,1
2052,28.0,1.0,21.0,5.0,2310.0,2.0,2.0,30.0,2.0,0,1
2053,32.0,6.0,19.0,5.0,4510.0,2.0,11.0,32.0,2.0,1,1
2054,27.0,1.0,20.0,5.0,3600.0,2.0,11.0,40.0,2.0,0,1
2055,32.0,1.0,21.0,1.0,20.0,12.0,0.0,50.0,2.0,0,1
2056,63.0,3.0,16.0,1.0,4020.0,27.0,1.0,40.0,2.0,0,1
2057,64.0,6.0,16.0,4.0,6100.0,2.0,0.0,80.0,1.0,0,0
2058,42.0,4.0,18.0,4.0,9620.0,2.0,2.0,38.0,1.0,0,0
2059,60.0,3.0,18.0,1.0,7340.0,53.0,0.0,40.0,1.0,1,1
2060,51.0,5.0,20.0,1.0,2310.0,2.0,1.0,38.0,2.0,0,0
2061,27.0,1.0,14.0,5.0,6100.0,53.0,2.0,90.0,1.0,0,1
2062,17.0,5.0,14.0,5.0,4620.0,2.0,2.0,18.0,1.0,0,0
2063,23.0,1.0,16.0,5.0,4050.0,2.0,4.0,40.0,1.0,0,0
2064,50.0,2.0,16.0,3.0,430.0,233.0,0.0,20.0,2.0,0,0
2065,58.0,2.0,19.0,1.0,20.0,4.0,0.0,40.0,1.0,1,1
2066,56.0,1.0,23.0,1.0,3510.0,2.0,1.0,40.0,2.0,0,1
2067,35.0,6.0,18.0,5.0,4350.0,2.0,2.0,40.0,2.0,0,1
2068,24.0,2.0,16.0,5.0,4720.0,2.0,7.0,10.0,2.0,0,0
2069,50.0,6.0,21.0,5.0,4040.0,6.0,0.0,65.0,2.0,1,1
2070,55.0,1.0,1.0,5.0,4230.0,223.0,0.0,35.0,2.0,1,0
2071,54.0,1.0,20.0,1.0,5620.0,12.0,0.0,20.0,1.0,0,0
2072,47.0,5.0,24.0,1.0,3050.0,15.0,1.0,45.0,2.0,0,0
2073,65.0,3.0,21.0,3.0,2330.0,2.0,0.0,42.0,2.0,1,1
2074,52.0,5.0,16.0,1.0,3750.0,2.0,0.0,45.0,2.0,0,0
2075,52.0,1.0,18.0,3.0,6420.0,2.0,13.0,60.0,1.0,0,1
2076,21.0,5.0,18.0,5.0,5520.0,4.0,0.0,72.0,1.0,0,1
2077,33.0,6.0,19.0,3.0,9140.0,429.0,0.0,40.0,1.0,0,0
2078,29.0,1.0,16.0,5.0,4720.0,527.0,13.0,40.0,2.0,0,0
2079,48.0,1.0,17.0,1.0,6840.0,23.0,0.0,50.0,1.0,0,1
2080,49.0,6.0,16.0,1.0,4600.0,53.0,1.0,50.0,2.0,1,1
2081,34.0,5.0,22.0,5.0,1610.0,34.0,0.0,45.0,1.0,1,1
2082,43.0,5.0,22.0,1.0,9830.0,110.0,0.0,50.0,1.0,1,1
2083,39.0,1.0,21.0,1.0,410.0,110.0,1.0,40.0,2.0,0,1
2084,56.0,1.0,16.0,5.0,9360.0,2.0,2.0,40.0,1.0,0,0
2085,57.0,6.0,17.0,3.0,1020.0,2.0,0.0,40.0,1.0,0,1
2086,28.0,5.0,20.0,5.0,1006.0,39.0,0.0,40.0,2.0,1,0
2087,44.0,3.0,22.0,3.0,2310.0,36.0,0.0,40.0,2.0,1,1
2088,17.0,1.0,13.0,5.0,3955.0,2.0,2.0,13.0,1.0,0,1
